Date,avg_mean_log_return_20d,std_mean_log_return_20d,avg_volatility_20d,positive_return_ratio_20d,Market_Regime
2020-08-11,0.0014365510523090897,0.0029433108472645634,0.016205393494028837,0.525,2
2020-08-12,0.0013823566065279845,0.0028476346025437223,0.016329098570743893,0.5216666666666666,2
2020-08-13,0.001204915200765731,0.0031948080469493293,0.016787022508223358,0.5133333333333333,2
2020-08-14,0.0012804602687612678,0.0032572497739059,0.016689945175642252,0.5166666666666666,2
2020-08-17,0.0011930990694962367,0.0035118109541589053,0.016692016464878646,0.5183333333333333,2
2020-08-18,0.0008173464992468765,0.0036042679975239467,0.01640255865940052,0.5066666666666666,2
2020-08-19,0.00034682282119923214,0.0036310181380028593,0.016265852318971517,0.485,1
2020-08-20,0.0008339884750902723,0.003863601488587759,0.016016801204231327,0.49333333333333335,1
2020-08-21,0.0014937328459261165,0.0035506006406182743,0.014956815808416865,0.5066666666666666,2
2020-08-24,0.001996548409169167,0.003427801151565519,0.015267130042629591,0.5166666666666667,2
2020-08-25,0.0024300047467153856,0.0034071285279496156,0.015120447339737315,0.5199999999999999,2
2020-08-26,0.0026163554879888493,0.0044367853570898555,0.016102224201324504,0.5216666666666667,0
2020-08-27,0.0035887156062909143,0.004123219402707571,0.015802891345195677,0.55,0
2020-08-28,0.003944949988616294,0.0036680824910092316,0.015428042447779048,0.5666666666666667,2
2020-08-31,0.0032408101778266273,0.0035723196477606537,0.01548302006855415,0.545,2
2020-09-01,0.0033184160139033067,0.004307819254909404,0.015603620625355339,0.5433333333333332,0
2020-09-02,0.0035883694504387506,0.003933151319494696,0.015744668859891554,0.5599999999999999,0
2020-09-03,0.002098321713843421,0.0035572052529424425,0.017292101240692546,0.53,2
2020-09-04,0.0017558342364510295,0.003523352344176561,0.01722291274744862,0.5166666666666667,2
2020-09-08,-1.5482908434148996e-05,0.0036706746818722068,0.017565128741234653,0.48666666666666664,1
2020-09-09,0.0008193278473183333,0.004137439430013984,0.01773353337814674,0.5083333333333333,0
2020-09-10,-0.0002828671901567293,0.004206836187611934,0.017771461883143203,0.47333333333333333,1
2020-09-11,0.0003528884544769468,0.003685238243923015,0.01733764052379745,0.4916666666666666,1
2020-09-14,0.0007887938122330263,0.003826510166910045,0.017541682276297474,0.5083333333333333,0
2020-09-15,0.0009369089773294175,0.0038376814499613246,0.017429850777701192,0.5166666666666666,0
2020-09-16,0.0010931071980769752,0.003220340417757431,0.01769507367253759,0.5199999999999999,2
2020-09-17,0.0011472617934334191,0.0030433475903820116,0.017832578535123215,0.5266666666666666,2
2020-09-18,0.0007015169574947869,0.003138647244704962,0.01793600178015497,0.515,2
2020-09-21,-0.00042641012252984446,0.0030294058472964637,0.019040758382048974,0.495,1
2020-09-22,-0.0008937674600644159,0.0032731797102369155,0.01855059590015766,0.48666666666666664,1
2020-09-23,-0.0019648508643276704,0.0033888773648520897,0.019293905443569192,0.4699999999999999,1
2020-09-24,-0.002352812847991671,0.003184873285445213,0.01823990190013424,0.46499999999999997,1
2020-09-25,-0.0022060719669509724,0.002901592685310977,0.018318905669857596,0.47000000000000003,1
2020-09-28,-0.0016842182142958325,0.0024025383330043785,0.018715161313418806,0.48,1
2020-09-29,-0.0016341602709521795,0.002593564952654124,0.018620931557746124,0.475,1
2020-09-30,-0.0014251449546596,0.002508354002890551,0.018378835527647623,0.49333333333333335,1
2020-10-01,-0.002326647086815582,0.0022133999732130427,0.017660677808848058,0.47000000000000003,1
2020-10-02,-0.001248813742408513,0.002209008226747742,0.016833022816197474,0.4883333333333334,1
2020-10-05,-0.000286289748930384,0.002208358526114508,0.01712711957141476,0.52,2
2020-10-06,0.00018703983188256187,0.0020429570235354676,0.016377667138688816,0.515,2
2020-10-07,0.00037887109684966747,0.0019899170934903018,0.016409525677716114,0.5216666666666667,2
2020-10-08,0.0015150491512158297,0.0019392864261461103,0.016555321722101658,0.5616666666666668,2
2020-10-09,0.0013473420822996726,0.001886927457028535,0.016579056522079725,0.5566666666666666,2
2020-10-12,0.0012401199028303186,0.0019712615098572924,0.016627604415177515,0.55,2
2020-10-13,0.0008693866764075862,0.0020378390761475176,0.016790157712794334,0.5333333333333334,2
2020-10-14,0.0005633972717108966,0.0021056804240493433,0.016711598637232924,0.5266666666666667,2
2020-10-15,0.0007416836907998537,0.0023990268879448447,0.016651790481625107,0.5316666666666667,2
2020-10-16,0.0013552416944818547,0.002462141678129171,0.01646207092093294,0.5583333333333333,2
2020-10-19,0.0016722208069244809,0.002357836377536367,0.015582487620278668,0.5533333333333333,2
2020-10-20,0.001616298836885948,0.0024584033014950664,0.015816897332431933,0.56,2
2020-10-21,0.0024060476848002466,0.0025872101380766135,0.014519155415591446,0.5716666666666667,2
2020-10-22,0.002727756135768729,0.0026637185386795266,0.014623392813813424,0.5800000000000001,2
2020-10-23,0.001980349731820081,0.0025199300922014796,0.01497493990672502,0.5616666666666668,2
2020-10-26,3.061173182054934e-05,0.0024336681747766267,0.01561312154327899,0.5183333333333333,2
2020-10-27,-0.00017446552635438613,0.002511253862672092,0.015968298130758788,0.5233333333333333,2
2020-10-28,-0.0023847415763580335,0.0027706490359342847,0.017660590284754675,0.47833333333333333,1
2020-10-29,-0.00207583396161593,0.0030016053285954144,0.017788236793939503,0.485,1
2020-10-30,-0.0021212823807171158,0.0026569040262431243,0.017796378687543565,0.485,1
2020-11-02,-0.0020622515279271805,0.002865573082246193,0.018079435165828276,0.4766666666666667,1
2020-11-03,-0.00046902130413787723,0.002915691307861605,0.01849599304344368,0.52,1
2020-11-04,-0.0011206848372582617,0.0026067345877009,0.01950330253990725,0.49333333333333335,1
2020-11-05,-0.000532965789846896,0.0028460705413737948,0.019681223122641815,0.49833333333333335,1
2020-11-06,-0.0007945779243856134,0.0025307650191846395,0.01961717139828952,0.48666666666666664,1
2020-11-09,0.0006925540092520625,0.0036170595892570712,0.02365825721552588,0.4866666666666667,0
2020-11-10,0.0016878838255800198,0.00423900339749839,0.023937723160042768,0.5116666666666666,0
2020-11-11,0.00177248930829207,0.0035294578533868358,0.0241979117840404,0.5133333333333333,0
2020-11-12,0.0011177673836526285,0.0034123528602167915,0.024347074029683113,0.4933333333333333,0
2020-11-13,0.001826406400097181,0.0036334257918759828,0.024769133609826757,0.51,0
2020-11-16,0.0034107569270264235,0.004323118291466874,0.02482467537968807,0.5516666666666666,0
2020-11-17,0.002849897392428448,0.003956803835616989,0.02507075947747765,0.5216666666666667,0
2020-11-18,0.0024464260695266408,0.0038866238073523582,0.025133151027148356,0.5116666666666667,0
2020-11-19,0.002179672957834051,0.003500068623907507,0.02510931541129051,0.505,0
2020-11-20,0.002046703751290697,0.0031447051516706845,0.024724805671858748,0.48999999999999994,0
2020-11-23,0.003797515837995903,0.00410390904156071,0.024200695084057897,0.5266666666666666,0
2020-11-24,0.005170972956091351,0.005124883899779789,0.02391952548599906,0.5583333333333333,0
2020-11-25,0.006609967939660347,0.004972663600777747,0.022141787095604763,0.575,0
2020-11-27,0.006325074914821425,0.004677064120562738,0.02210244279667351,0.5700000000000001,0
2020-11-30,0.00608728325243286,0.004099507948080972,0.0222518416626,0.5666666666666667,0
2020-12-01,0.005619415641730254,0.004013093134218593,0.0220487594926025,0.5633333333333332,0
2020-12-02,0.004893267167942435,0.004612998469522709,0.02208493526076522,0.5549999999999999,0
2020-12-03,0.004933905419200442,0.005563812088644212,0.020592490507859763,0.5599999999999999,0
2020-12-04,0.004428607273540374,0.005489419512931691,0.020281473909227042,0.5533333333333333,0
2020-12-07,0.004163915063523567,0.005511890746285317,0.02050342972542969,0.5433333333333333,0
2020-12-08,0.0024657684575815474,0.0035437817358367294,0.016396758681272706,0.545,2
2020-12-09,0.0017174489217041795,0.003152060445302489,0.015869170625233325,0.535,2
2020-12-10,0.0017338902194386568,0.003692238867130189,0.015475533617336336,0.5316666666666666,2
2020-12-11,0.0023977298812058695,0.0041539262108010785,0.01562617176361365,0.5383333333333333,0
2020-12-14,0.0011749930319670408,0.0034145718573455348,0.015407862623979562,0.49833333333333335,2
2020-12-15,0.0008585444738494774,0.0030085089377106643,0.01503451581547441,0.4966666666666667,2
2020-12-16,0.0010948270609313282,0.0027702402482527666,0.014526197639697725,0.5016666666666667,2
2020-12-17,0.0018714623826251234,0.002711129288567616,0.014198357354765942,0.5316666666666666,2
2020-12-18,0.0015745963537008238,0.002724247850733167,0.014470592412614213,0.5216666666666667,2
2020-12-21,0.0018386873118785728,0.002873962402833709,0.014893012940810033,0.5266666666666666,2
2020-12-22,0.0008690665489081755,0.0027494227288576947,0.014691792583815077,0.49833333333333335,2
2020-12-23,0.00024373607192959093,0.002792462672944301,0.014146361980109162,0.485,1
2020-12-24,0.0006051972209051474,0.0025472852865131364,0.01401274678238581,0.49833333333333335,2
2020-12-28,0.0009019887822276482,0.0029472461362430027,0.014095099434342928,0.5116666666666667,2
2020-12-29,0.0013006896391905092,0.0027153598243125935,0.013646244272275407,0.5066666666666666,2
2020-12-30,0.0010122464418537392,0.0025847413056473085,0.013527312787596658,0.4966666666666667,2
2020-12-31,0.0011088493801655296,0.002276231875251774,0.012894765946212694,0.5016666666666667,2
2021-01-04,0.0002693158790007396,0.0026411326245955906,0.0131772325426928,0.4833333333333333,1
2021-01-05,6.891917210137919e-05,0.0024885587754227404,0.012976347014320303,0.48,1
2021-01-06,0.0011454168137165178,0.0028911339402341745,0.013928796197097177,0.5083333333333333,2
2021-01-07,0.001314492504072061,0.0030251726627703586,0.014262724993051474,0.5016666666666667,2
2021-01-08,0.0015260498490380905,0.0028693705796564036,0.014191610652865758,0.5016666666666667,2
2021-01-11,0.001582606892450277,0.003244397922137827,0.014260213523060115,0.5066666666666667,2
2021-01-12,0.001687175918627206,0.0034152476300627417,0.013936332899824903,0.52,2
2021-01-13,0.002108316473506754,0.0035769411193493006,0.01376970815044113,0.535,2
2021-01-14,0.0015032283753122987,0.0038306523338788516,0.013815558886194821,0.5166666666666667,2
2021-01-15,0.0012612450996355013,0.0036410465105276334,0.014136969034853354,0.5149999999999999,2
2021-01-19,0.0012465229645093445,0.0034623339655104166,0.014325675902560963,0.51,2
2021-01-20,0.001836301307617978,0.0035945348654812396,0.014349725082727324,0.5266666666666666,2
2021-01-21,0.0018649703859585592,0.003690477427899788,0.014199402878792325,0.53,2
2021-01-22,0.0017996514569443521,0.003614667087515688,0.014826293937414244,0.5383333333333333,2
2021-01-25,0.0015386468154426154,0.003263141602866087,0.015039263317074397,0.5333333333333333,2
2021-01-26,0.0013599161893538374,0.0034085703419320253,0.015503650501583687,0.525,2
2021-01-27,0.0001289681135815444,0.003941881483623799,0.01671562235082991,0.4933333333333333,1
2021-01-28,0.0006608609094968374,0.003595707352604876,0.017274135415096138,0.515,2
2021-01-29,-0.00048583182142648634,0.0037264158860327652,0.018040305059051756,0.4883333333333334,1
2021-02-01,-0.00045033861065177036,0.0034297908799829973,0.01821102978534444,0.485,1
2021-02-02,0.0008520856084113237,0.003010140537750622,0.018264858728279505,0.5166666666666667,2
2021-02-03,0.0006068819207715332,0.0029733255497158607,0.018150155617405524,0.5016666666666667,2
2021-02-04,0.0005149147241064765,0.0031583013410797396,0.017538347157962177,0.5083333333333334,2
2021-02-05,0.0003735322793257378,0.0028570713441950775,0.017348366210309593,0.51,2
2021-02-08,0.000682846268448133,0.0029872245489817035,0.017419883523834716,0.5216666666666667,2
2021-02-09,0.0006574551068599646,0.002957602656951051,0.01720727980084528,0.5199999999999999,2
2021-02-10,0.0005807668889335146,0.0027724847743393873,0.017078167314557514,0.5233333333333333,2
2021-02-11,0.0005487661580056049,0.002486142751601935,0.017040843131455676,0.5199999999999999,2
2021-02-12,0.0006649279849612101,0.0025998143392374187,0.0167542651963957,0.5266666666666666,2
2021-02-16,0.0011002529122397793,0.0029337726489237883,0.016620951079979875,0.535,2
2021-02-17,0.0010976332087238017,0.0025025033219067405,0.016755265814338373,0.5333333333333334,2
2021-02-18,0.0005012370071454079,0.0023806836168142054,0.016825213971887958,0.5183333333333333,2
2021-02-19,0.0005508310568596153,0.0027922813479632847,0.016924552905406863,0.5216666666666667,2
2021-02-22,0.00106236041250685,0.003029004636022873,0.016464920389427925,0.5266666666666666,2
2021-02-23,0.0011514307236626697,0.0037577053957256147,0.01623659516951497,0.5283333333333333,2
2021-02-24,0.0018532621650426083,0.0046280179492063835,0.016220553410583535,0.5466666666666666,0
2021-02-25,0.0019456117889640361,0.004710831088305734,0.01537922435677366,0.545,0
2021-02-26,0.000675277002222971,0.00399171740620516,0.015851271398167225,0.5183333333333333,0
2021-03-01,0.0026636961316274157,0.004393995590735176,0.015367618102719026,0.5633333333333332,0
2021-03-02,0.0020744958575105916,0.0042695797348799944,0.01529768450720828,0.54,0
2021-03-03,0.001179469495611596,0.004292257775467668,0.015117480243496417,0.5183333333333333,0
2021-03-04,0.0005423548446307879,0.004146763187689534,0.015378180804781181,0.5016666666666667,0
2021-03-05,0.00090630455295022,0.004107937090042908,0.01575031410504687,0.5033333333333333,0
2021-03-08,0.0011452499016134092,0.0045488444645857,0.016047782892141173,0.51,0
2021-03-09,0.0008131857157415427,0.0037228956789274307,0.016449474977533993,0.49333333333333335,1
2021-03-10,0.0016210785306789222,0.003992995784687434,0.01685262061280476,0.5183333333333333,0
2021-03-11,0.0017594658593828086,0.0037494300946932613,0.01695346615297105,0.5166666666666666,0
2021-03-12,0.0021048557545594896,0.004250957005143963,0.017012208829530653,0.5316666666666666,0
2021-03-15,0.0023527194725061627,0.0038540040961501164,0.01741714470815424,0.5333333333333333,0
2021-03-16,0.002157972925849789,0.003235210944530425,0.01746620559647298,0.5349999999999999,2
2021-03-17,0.002247997219074725,0.003638511311056973,0.017324655752621754,0.5383333333333333,0
2021-03-18,0.0020494557776966813,0.003660986540485139,0.017398585280078913,0.5333333333333333,0
2021-03-19,0.001665895146205683,0.003069462689598046,0.017525563180349195,0.5283333333333334,2
2021-03-22,0.001816594204155224,0.0026032983130848935,0.017308360135081816,0.5383333333333333,2
2021-03-23,0.0012922420352372908,0.0024374963057449536,0.017595827974024168,0.525,2
2021-03-24,0.000648309060270361,0.002674895674622322,0.017215480350097533,0.5083333333333333,2
2021-03-25,0.0017969669344288155,0.0027841700708434816,0.01680440248556719,0.5416666666666667,2
2021-03-26,0.0033801527127996843,0.0025822687495984913,0.01632699382775147,0.5783333333333334,2
2021-03-29,0.002591435256363688,0.002879126393925243,0.015809278395119076,0.5633333333333332,2
2021-03-30,0.0026075305911491932,0.002700232650692452,0.01595099615486225,0.5650000000000001,2
2021-03-31,0.0026877177518395165,0.0026861924000720926,0.015749640265763355,0.5599999999999999,2
2021-04-01,0.00351354777994989,0.0025235391838412035,0.015458277740160377,0.5866666666666667,2
2021-04-05,0.0031342214567925413,0.002914619566979159,0.014991090025781546,0.5816666666666667,2
2021-04-06,0.002507095633865807,0.002912545669227178,0.014611652529190864,0.5599999999999999,2
2021-04-07,0.002509800922405724,0.002395457848770434,0.014170576374159792,0.565,2
2021-04-08,0.0017625044702644982,0.002513648791215779,0.013716033200085824,0.5466666666666666,2
2021-04-09,0.0018748093508112176,0.002625989207562713,0.01371066303727497,0.555,2
2021-04-12,0.0013834256441611155,0.0027878720394844364,0.013437329204719625,0.5416666666666666,2
2021-04-13,0.0009281084415657519,0.002633472278534928,0.01321004224957386,0.53,2
2021-04-14,0.0011177863680676835,0.0021316076683959785,0.01315985959141507,0.5316666666666666,2
2021-04-15,0.0011683290939308872,0.0025943288765300043,0.013002930942851956,0.5366666666666667,2
2021-04-16,0.001791358635154034,0.0024933206637106154,0.012513426778286263,0.5599999999999999,2
2021-04-19,0.002009886961753539,0.0022129028678665712,0.011914105868980231,0.565,2
2021-04-20,0.0013852780316563128,0.002433884810478368,0.012381386707410598,0.5483333333333333,2
2021-04-21,0.0023723752398220536,0.0020231859033170117,0.012046499485625679,0.5783333333333334,2
2021-04-22,0.0018060122808491127,0.0019966745276075253,0.012288155008510476,0.56,2
2021-04-23,0.0017203752217681038,0.0022358018801505,0.012254121519743809,0.5633333333333332,2
2021-04-26,0.0008204717702844143,0.0023273190604584156,0.011853388433294929,0.5383333333333333,2
2021-04-27,0.0006238338424620968,0.002407919950056323,0.011797158300050877,0.53,2
2021-04-28,0.000674928240004166,0.0025669640143765934,0.01208269895433778,0.5366666666666666,2
2021-04-29,0.0011096967849726087,0.002640124166645912,0.012319097008702932,0.5616666666666668,2
2021-04-30,0.0005695238535237592,0.0023143172210143737,0.012408034369386497,0.545,2
2021-05-03,0.0003695865522880592,0.002450134602237106,0.01219381120177027,0.5416666666666667,2
2021-05-04,0.0005167641509974308,0.0024848617357065518,0.012352419904017246,0.545,2
2021-05-05,0.0006620345820671167,0.0026719038408564264,0.012531226401290584,0.5483333333333333,2
2021-05-06,0.0011345751913034551,0.002818289963984599,0.012566944352240005,0.5683333333333334,2
2021-05-07,0.001101575996901087,0.0027589530230543013,0.012474875277226852,0.57,2
2021-05-10,0.0011596079081194685,0.002761988102090316,0.012645543253942794,0.5700000000000001,2
2021-05-11,0.0006530857281584526,0.002894369042102109,0.013003185784356787,0.5533333333333333,2
2021-05-12,-0.00030700110133957963,0.0028434104557030723,0.013770643333271283,0.5316666666666667,2
2021-05-13,-1.3284475915599464e-06,0.0029222842196818997,0.013899493901599717,0.5433333333333333,2
2021-05-14,0.0003055555075363842,0.0026786477361565664,0.014247304942037164,0.5466666666666666,2
2021-05-17,0.0004355934882767066,0.0028228456886596268,0.014274454663652826,0.5483333333333333,2
2021-05-18,0.0004265296895830313,0.0026800056803427965,0.013854270787073176,0.5383333333333333,2
2021-05-19,-0.0003115619056854183,0.0022413024053601857,0.013771577180350403,0.5033333333333333,2
2021-05-20,0.0005628015966953221,0.00226089995450251,0.013439869481488186,0.5383333333333333,2
2021-05-21,0.00045359619728314377,0.00215594219566572,0.0131740163575294,0.525,2
2021-05-24,0.0008805910647059726,0.002000006095998866,0.013032345976484562,0.5416666666666667,2
2021-05-25,0.0007368831015342254,0.0018277887820466608,0.013089213012786817,0.535,2
2021-05-26,0.0008555120303503315,0.0016010294795899102,0.012765514086863522,0.5383333333333333,2
2021-05-27,0.000681902805026035,0.0016819588832344906,0.012661219822154077,0.525,2
2021-05-28,0.0010361919873621334,0.0016778156818687115,0.012506266942049298,0.5333333333333334,2
2021-06-01,0.0006987297709338905,0.0021057912347930857,0.012451532553091022,0.5166666666666666,2
2021-06-02,0.000803731546910295,0.001904548567320946,0.012244820994100902,0.5266666666666666,2
2021-06-03,0.0006418227841915083,0.0018029495616613438,0.012192626439054577,0.5233333333333333,2
2021-06-04,0.0004653166263808823,0.0017876418747625378,0.012093683074493131,0.5166666666666666,2
2021-06-07,-3.467392611172511e-05,0.0018482700871977923,0.011990581027944529,0.495,2
2021-06-08,-3.195652860991779e-05,0.0019831653845192297,0.011674543559514706,0.49333333333333335,2
2021-06-09,0.00042309136011518795,0.0018436543589074328,0.011332217469366525,0.5016666666666667,2
2021-06-10,0.001468864097340565,0.0020479898572138746,0.01055425865383083,0.5316666666666666,2
2021-06-11,0.0008718287184677315,0.002224109632095682,0.010098430360789733,0.5116666666666667,2
2021-06-14,0.00019282352916973964,0.0021548962819862793,0.009766335464412464,0.48500000000000004,2
2021-06-15,0.00010493356043823634,0.002290715833385191,0.009708515879032913,0.47833333333333333,2
2021-06-16,8.866326030822848e-05,0.002246921384748765,0.009723439762231332,0.47833333333333333,2
2021-06-17,4.458607692995173e-06,0.0023509466397348064,0.009994313101812783,0.48999999999999994,2
2021-06-18,-0.0011532129417723682,0.002239948315034688,0.010731369119233109,0.44833333333333336,1
2021-06-21,-0.0004430930360652909,0.0023075362929499857,0.011439076045723948,0.4699999999999999,1
2021-06-22,-0.0006697017994052242,0.002148164507745465,0.011341353080499788,0.45499999999999996,1
2021-06-23,-0.000629622390774007,0.002031208376843171,0.011296507069453598,0.45,1
2021-06-24,-0.00018191795633563316,0.0020072976293984746,0.011383370535757336,0.4699999999999999,1
2021-06-25,4.870533015143432e-05,0.0025290420984562887,0.011907559044455888,0.48,1
2021-06-28,-0.00021734175368091877,0.0023860087567811913,0.012048786478446934,0.47333333333333333,1
2021-06-29,-0.000315311703972454,0.0029971163710928134,0.011691700390084426,0.4716666666666667,1
2021-06-30,-0.0001357811139809053,0.0027037676356043627,0.011840151154674634,0.48,1
2021-07-01,-5.950178309285924e-05,0.0030925964991410765,0.011936674364262202,0.49333333333333335,1
2021-07-02,-0.00015937368725846081,0.0032664765138336023,0.0120355277374374,0.4916666666666667,1
2021-07-06,-0.00030559206451159066,0.003405149976735121,0.01214548854794816,0.4883333333333334,1
2021-07-07,-9.07204613130801e-05,0.00352970286978808,0.012196793625570874,0.5016666666666667,2
2021-07-08,-0.00026056766587894184,0.0034098156290217614,0.012314196931166806,0.4966666666666667,1
2021-07-09,0.00023053727977272626,0.003162676517333511,0.012429526088644916,0.51,2
2021-07-12,0.0003337294052980035,0.003071207273601437,0.012527950744464163,0.5083333333333333,2
2021-07-13,0.000342562471252403,0.0030257711870055387,0.012553023338920558,0.5116666666666666,2
2021-07-14,0.0005441718962581267,0.0033771133188187216,0.012607086499608011,0.5216666666666667,2
2021-07-15,0.0009591994380446095,0.0033723863442427105,0.012442549697363563,0.5416666666666667,2
2021-07-16,0.0008379699581418054,0.0032611105243164633,0.012408014281362512,0.5316666666666667,2
2021-07-19,0.0007092950761773482,0.0031398880034713694,0.012705732987585318,0.5316666666666667,2
2021-07-20,0.0005625183861430172,0.0031756320169909866,0.012669745576947016,0.525,2
2021-07-21,0.0009198304167586979,0.00277095834850221,0.012952518444961824,0.545,2
2021-07-22,0.0010631122278336159,0.0029532762484429692,0.013005382611102371,0.5566666666666666,2
2021-07-23,0.0008932262248473334,0.003338085851948948,0.013160490301411457,0.55,2
2021-07-26,0.0007362031901414494,0.002406609689687316,0.012526729056831587,0.5466666666666666,2
2021-07-27,0.0008204860943612809,0.002383730746715212,0.012369014144201346,0.5516666666666666,2
2021-07-28,0.000682698048721475,0.0019339162584539676,0.012561412798094229,0.5466666666666666,2
2021-07-29,0.0006135226549296727,0.0020432113577873914,0.012450391861525417,0.545,2
